Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
178589,27in 4K Gaming Monitor,1,389.99,05/06/19 10:56,"311 Jefferson St, Portland, OR 97035"
178590,Lightning Charging Cable,1,14.95,05/20/19 07:52,"756 Hill St, New York City, NY 10001"
178591,AA Batteries (4-pack),1,3.84,05/30/19 23:51,"572 Hickory St, Los Angeles, CA 90001"
178592,AAA Batteries (4-pack),1,2.99,05/15/19 20:01,"802 11th St, New York City, NY 10001"
178593,AAA Batteries (4-pack),1,2.99,05/29/19 16:22,"404 1st St, New York City, NY 10001"
178594,USB-C Charging Cable,1,11.95,05/16/19 09:17,"78 Church St, Los Angeles, CA 90001"
178595,34in Ultrawide Monitor,1,379.99,05/08/19 17:56,"259 North St, San Francisco, CA 94016"
178596,Lightning Charging Cable,1,14.95,05/14/19 12:22,"805 Cedar St, San Francisco, CA 94016"
178597,iPhone,1,700,05/08/19 23:42,"570 Maple St, Atlanta, GA 30301"
178597,Wired Headphones,1,11.99,05/08/19 23:42,"570 Maple St, Atlanta, GA 30301"
178597,AAA Batteries (4-pack),3,2.99,05/08/19 23:42,"570 Maple St, Atlanta, GA 30301"
178598,Google Phone,1,600,05/31/19 02:03,"940 River St, San Francisco, CA 94016"
178599,Bose SoundSport Headphones,1,99.99,05/27/19 12:27,"733 Walnut St, San Francisco, CA 94016"
178600,Lightning Charging Cable,1,14.95,05/28/19 14:43,"108 Pine St, San Francisco, CA 94016"
178601,Apple Airpods Headphones,1,150,05/20/19 17:54,"283 River St, Los Angeles, CA 90001"
178601,Lightning Charging Cable,1,14.95,05/20/19 17:54,"283 River St, Los Angeles, CA 90001"
178602,Apple Airpods Headphones,1,150,05/27/19 12:46,"646 Church St, Seattle, WA 98101"
178603,Apple Airpods Headphones,1,150,05/13/19 18:23,"896 Ridge St, San Francisco, CA 94016"
178604,Lightning Charging Cable,1,14.95,05/07/19 21:33,"117 14th St, Boston, MA 02215"
178605,USB-C Charging Cable,2,11.95,05/08/19 19:37,"253 Willow St, San Francisco, CA 94016"
178606,20in Monitor,1,109.99,05/01/19 12:32,"981 Center St, Boston, MA 02215"
178607,USB-C Charging Cable,1,11.95,05/25/19 15:47,"425 Cedar St, Austin, TX 73301"
178608,iPhone,1,700,05/06/19 21:31,"178 Center St, New York City, NY 10001"
178609,Vareebadd Phone,1,400,05/12/19 12:23,"940 Forest St, Dallas, TX 75001"
178610,USB-C Charging Cable,2,11.95,05/01/19 18:38,"819 River St, Dallas, TX 75001"
178611,AAA Batteries (4-pack),2,2.99,05/04/19 16:12,"759 Highland St, Los Angeles, CA 90001"
178612,Apple Airpods Headphones,1,150,05/31/19 13:41,"617 6th St, Boston, MA 02215"
178613,27in 4K Gaming Monitor,1,389.99,05/16/19 07:05,"349 11th St, Dallas, TX 75001"
178614,Wired Headphones,1,11.99,05/25/19 10:53,"138 6th St, San Francisco, CA 94016"
178615,AA Batteries (4-pack),1,3.84,05/21/19 18:20,"388 Wilson St, Dallas, TX 75001"
178616,27in FHD Monitor,1,149.99,05/23/19 11:18,"150 Jefferson St, Dallas, TX 75001"
178617,AAA Batteries (4-pack),3,2.99,05/01/19 22:03,"338 Center St, New York City, NY 10001"
178618,AAA Batteries (4-pack),2,2.99,05/15/19 02:59,"545 Church St, San Francisco, CA 94016"
178619,AAA Batteries (4-pack),2,2.99,05/16/19 23:00,"603 1st St, Dallas, TX 75001"
178620,27in 4K Gaming Monitor,1,389.99,05/12/19 20:08,"632 Dogwood St, Boston, MA 02215"
178621,Wired Headphones,1,11.99,05/25/19 05:41,"329 5th St, Los Angeles, CA 90001"
178622,Apple Airpods Headphones,1,150,05/16/19 08:04,"413 Wilson St, Atlanta, GA 30301"
178623,LG Dryer,1,600.0,05/06/19 13:23,"381 Lakeview St, Portland, OR 97035"
178624,AA Batteries (4-pack),1,3.84,05/27/19 17:50,"624 Jackson St, Austin, TX 73301"
178625,Bose SoundSport Headphones,1,99.99,05/14/19 09:09,"827 Maple St, San Francisco, CA 94016"
178626,iPhone,1,700,05/27/19 17:31,"425 Elm St, San Francisco, CA 94016"
178627,20in Monitor,1,109.99,05/09/19 07:40,"188 11th St, Los Angeles, CA 90001"
178628,Bose SoundSport Headphones,1,99.99,05/31/19 07:05,"84 10th St, Austin, TX 73301"
178629,USB-C Charging Cable,2,11.95,05/07/19 18:22,"614 Sunset St, Seattle, WA 98101"
178630,AAA Batteries (4-pack),1,2.99,05/28/19 12:51,"487 12th St, Dallas, TX 75001"
178630,AA Batteries (4-pack),3,3.84,05/28/19 12:51,"487 12th St, Dallas, TX 75001"
178631,27in 4K Gaming Monitor,1,389.99,05/24/19 20:05,"181 Walnut St, Los Angeles, CA 90001"
178632,Apple Airpods Headphones,1,150,05/15/19 17:32,"817 4th St, San Francisco, CA 94016"
178633,Apple Airpods Headphones,1,150,05/15/19 15:24,"285 West St, Atlanta, GA 30301"
178634,20in Monitor,1,109.99,05/10/19 14:23,"775 Lakeview St, San Francisco, CA 94016"
178635,Lightning Charging Cable,1,14.95,05/21/19 20:05,"746 Church St, Atlanta, GA 30301"
178636,Wired Headphones,1,11.99,05/22/19 18:57,"853 West St, Boston, MA 02215"
178637,USB-C Charging Cable,1,11.95,05/04/19 17:49,"24 Jackson St, Austin, TX 73301"
178638,iPhone,1,700,05/15/19 13:02,"136 Church St, Atlanta, GA 30301"
178639,Macbook Pro Laptop,1,1700,05/08/19 08:44,"976 9th St, Austin, TX 73301"
178640,20in Monitor,1,109.99,05/21/19 09:13,"662 11th St, San Francisco, CA 94016"
178641,Bose SoundSport Headphones,1,99.99,05/14/19 20:42,"290 Forest St, San Francisco, CA 94016"
178642,USB-C Charging Cable,1,11.95,05/01/19 07:52,"651 12th St, Seattle, WA 98101"
178643,Lightning Charging Cable,1,14.95,05/07/19 13:34,"824 6th St, San Francisco, CA 94016"
178644,Lightning Charging Cable,1,14.95,05/09/19 15:46,"96 Wilson St, Los Angeles, CA 90001"
178645,AAA Batteries (4-pack),1,2.99,05/20/19 13:36,"232 14th St, Atlanta, GA 30301"
178646,Apple Airpods Headphones,1,150,05/05/19 16:14,"544 11th St, San Francisco, CA 94016"
178647,Apple Airpods Headphones,1,150,05/31/19 18:24,"741 Spruce St, Portland, OR 97035"
178648,USB-C Charging Cable,1,11.95,05/14/19 23:08,"873 7th St, Boston, MA 02215"
178649,Lightning Charging Cable,1,14.95,05/14/19 14:33,"474 Maple St, San Francisco, CA 94016"
178650,AA Batteries (4-pack),1,3.84,05/10/19 17:59,"53 North St, San Francisco, CA 94016"
178651,Macbook Pro Laptop,1,1700,05/24/19 22:51,"167 13th St, Los Angeles, CA 90001"
178652,iPhone,1,700,05/13/19 15:06,"557 Spruce St, San Francisco, CA 94016"
178653,27in 4K Gaming Monitor,1,389.99,05/09/19 19:23,"273 13th St, San Francisco, CA 94016"
178654,Google Phone,1,600,05/30/19 03:14,"932 12th St, Atlanta, GA 30301"
178655,AA Batteries (4-pack),2,3.84,05/24/19 13:27,"925 Walnut St, Austin, TX 73301"
178656,AA Batteries (4-pack),1,3.84,05/09/19 14:03,"329 Lincoln St, San Francisco, CA 94016"
178657,27in FHD Monitor,1,149.99,05/10/19 12:47,"855 5th St, Portland, OR 97035"
178658,Apple Airpods Headphones,1,150,05/18/19 08:49,"142 Jackson St, New York City, NY 10001"
178659,Flatscreen TV,1,300,05/24/19 18:20,"113 Lake St, Atlanta, GA 30301"
178660,Macbook Pro Laptop,1,1700,05/23/19 13:37,"274 9th St, Atlanta, GA 30301"
178661,Wired Headphones,1,11.99,05/25/19 12:40,"786 Sunset St, Boston, MA 02215"
178662,Vareebadd Phone,1,400,05/12/19 11:02,"205 Lincoln St, Los Angeles, CA 90001"
178663,Lightning Charging Cable,1,14.95,05/28/19 12:05,"875 6th St, New York City, NY 10001"
178664,Apple Airpods Headphones,1,150,05/21/19 23:12,"344 2nd St, Seattle, WA 98101"
178665,Lightning Charging Cable,1,14.95,05/06/19 07:53,"679 Lincoln St, Portland, OR 97035"
178666,Flatscreen TV,1,300,05/08/19 23:37,"3 Maple St, New York City, NY 10001"
178667,Google Phone,1,600,05/20/19 20:37,"951 Maple St, Dallas, TX 75001"
178668,Wired Headphones,1,11.99,05/12/19 11:44,"638 Forest St, San Francisco, CA 94016"
178669,20in Monitor,1,109.99,05/09/19 14:51,"829 Church St, Los Angeles, CA 90001"
178670,Bose SoundSport Headphones,1,99.99,05/17/19 13:27,"169 Cherry St, Boston, MA 02215"
178671,AAA Batteries (4-pack),1,2.99,05/24/19 17:20,"1 Adams St, Los Angeles, CA 90001"
178672,USB-C Charging Cable,1,11.95,05/28/19 13:10,"413 Walnut St, Los Angeles, CA 90001"
178673,27in 4K Gaming Monitor,1,389.99,05/16/19 13:12,"448 11th St, Dallas, TX 75001"
178674,Apple Airpods Headphones,1,150,05/15/19 15:13,"750 River St, San Francisco, CA 94016"
178675,Lightning Charging Cable,1,14.95,05/11/19 18:20,"157 4th St, New York City, NY 10001"
178676,Bose SoundSport Headphones,1,99.99,05/21/19 20:02,"562 13th St, San Francisco, CA 94016"
178677,Flatscreen TV,1,300,05/27/19 06:54,"479 Cherry St, Los Angeles, CA 90001"
178678,iPhone,1,700,05/01/19 23:06,"330 14th St, New York City, NY 10001"
178679,AAA Batteries (4-pack),1,2.99,05/13/19 16:39,"707 River St, Seattle, WA 98101"
178680,Google Phone,1,600,05/30/19 20:55,"353 River St, Los Angeles, CA 90001"
178681,iPhone,1,700,05/13/19 15:13,"70 Elm St, New York City, NY 10001"
178682,Lightning Charging Cable,1,14.95,05/26/19 22:19,"999 Adams St, Los Angeles, CA 90001"
178683,27in FHD Monitor,1,149.99,05/20/19 21:12,"291 11th St, Atlanta, GA 30301"
178684,34in Ultrawide Monitor,1,379.99,05/16/19 12:44,"620 10th St, San Francisco, CA 94016"
178685,AA Batteries (4-pack),2,3.84,05/13/19 14:45,"666 Spruce St, New York City, NY 10001"
178686,AA Batteries (4-pack),1,3.84,05/25/19 13:18,"239 Hickory St, Boston, MA 02215"
178687,27in FHD Monitor,1,149.99,05/23/19 20:44,"763 Johnson St, Atlanta, GA 30301"
178688,Bose SoundSport Headphones,1,99.99,05/23/19 15:05,"226 Lake St, Dallas, TX 75001"
178689,34in Ultrawide Monitor,1,379.99,05/30/19 09:47,"214 1st St, Dallas, TX 75001"
178690,34in Ultrawide Monitor,1,379.99,05/05/19 17:53,"487 Willow St, Portland, OR 97035"
178691,34in Ultrawide Monitor,1,379.99,05/03/19 20:40,"677 Pine St, Boston, MA 02215"
178692,ThinkPad Laptop,1,999.99,05/05/19 22:36,"759 Spruce St, Los Angeles, CA 90001"
178693,Wired Headphones,1,11.99,05/20/19 12:56,"678 Johnson St, San Francisco, CA 94016"
178694,iPhone,1,700,05/13/19 19:10,"839 7th St, San Francisco, CA 94016"
178695,Lightning Charging Cable,1,14.95,05/22/19 19:34,"397 Lakeview St, San Francisco, CA 94016"
178696,27in 4K Gaming Monitor,1,389.99,05/15/19 14:11,"360 Washington St, Seattle, WA 98101"
178697,Lightning Charging Cable,1,14.95,05/20/19 15:39,"293 Lakeview St, Seattle, WA 98101"
178698,LG Dryer,1,600.0,05/11/19 17:37,"680 8th St, Dallas, TX 75001"
178699,Bose SoundSport Headphones,1,99.99,05/30/19 18:38,"330 6th St, New York City, NY 10001"
178700,Bose SoundSport Headphones,1,99.99,05/15/19 19:29,"928 Washington St, San Francisco, CA 94016"
178701,Macbook Pro Laptop,1,1700,05/15/19 08:17,"390 Madison St, Los Angeles, CA 90001"
178702,Bose SoundSport Headphones,1,99.99,05/06/19 19:04,"475 Hickory St, Dallas, TX 75001"
178703,USB-C Charging Cable,1,11.95,05/17/19 00:55,"970 Park St, Los Angeles, CA 90001"
178704,27in FHD Monitor,1,149.99,05/25/19 07:26,"298 Hill St, Boston, MA 02215"
178705,27in FHD Monitor,1,149.99,05/22/19 18:37,"741 10th St, New York City, NY 10001"
178706,USB-C Charging Cable,1,11.95,05/01/19 19:40,"49 2nd St, San Francisco, CA 94016"
178707,Macbook Pro Laptop,1,1700,05/08/19 19:20,"413 Spruce St, San Francisco, CA 94016"
178708,USB-C Charging Cable,1,11.95,05/18/19 18:55,"470 Main St, Los Angeles, CA 90001"
178709,Bose SoundSport Headphones,1,99.99,05/28/19 11:34,"135 Jefferson St, Boston, MA 02215"
178710,Apple Airpods Headphones,1,150,05/17/19 16:48,"723 Sunset St, Atlanta, GA 30301"
178711,34in Ultrawide Monitor,1,379.99,05/04/19 17:42,"921 Johnson St, San Francisco, CA 94016"
178712,USB-C Charging Cable,2,11.95,05/15/19 17:33,"171 Spruce St, Boston, MA 02215"
178713,AA Batteries (4-pack),2,3.84,05/24/19 11:31,"279 Chestnut St, Los Angeles, CA 90001"
178714,USB-C Charging Cable,1,11.95,05/28/19 20:13,"959 Hill St, Atlanta, GA 30301"
178715,Wired Headphones,1,11.99,05/14/19 21:16,"381 7th St, New York City, NY 10001"
178716,USB-C Charging Cable,1,11.95,05/07/19 11:31,"183 Forest St, Los Angeles, CA 90001"
178717,AAA Batteries (4-pack),2,2.99,05/16/19 18:58,"211 12th St, Atlanta, GA 30301"
178718,iPhone,1,700,05/01/19 09:15,"94 14th St, Dallas, TX 75001"
178719,AAA Batteries (4-pack),1,2.99,05/25/19 19:59,"143 5th St, San Francisco, CA 94016"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
178720,ThinkPad Laptop,1,999.99,05/03/19 16:26,"856 Jefferson St, San Francisco, CA 94016"
178721,USB-C Charging Cable,1,11.95,05/04/19 13:20,"45 4th St, Seattle, WA 98101"
178722,27in FHD Monitor,1,149.99,05/08/19 17:05,"120 Madison St, San Francisco, CA 94016"
178722,iPhone,1,700,05/08/19 17:05,"120 Madison St, San Francisco, CA 94016"
178723,27in 4K Gaming Monitor,1,389.99,05/22/19 00:22,"225 River St, Los Angeles, CA 90001"
178724,Bose SoundSport Headphones,1,99.99,05/26/19 14:06,"397 Jefferson St, Seattle, WA 98101"
178725,AA Batteries (4-pack),2,3.84,05/07/19 16:42,"590 Ridge St, Dallas, TX 75001"
178726,Lightning Charging Cable,2,14.95,05/03/19 07:41,"818 Spruce St, Dallas, TX 75001"
178727,AAA Batteries (4-pack),1,2.99,05/08/19 10:01,"587 9th St, Atlanta, GA 30301"
178728,Bose SoundSport Headphones,1,99.99,05/29/19 20:38,"609 14th St, Los Angeles, CA 90001"
178729,34in Ultrawide Monitor,1,379.99,05/15/19 16:03,"465 Hill St, San Francisco, CA 94016"
178730,Google Phone,1,600,05/08/19 11:27,"140 9th St, San Francisco, CA 94016"
178731,Bose SoundSport Headphones,1,99.99,05/26/19 19:07,"743 Jackson St, San Francisco, CA 94016"
178732,Flatscreen TV,1,300,05/18/19 19:26,"734 Cherry St, Atlanta, GA 30301"
