Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
170014,AAA Batteries (4-pack),1,2.99,04/02/19 17:30,"671 Church St, Los Angeles, CA 90001"
170015,AA Batteries (4-pack),1,3.84,04/16/19 07:40,"292 9th St, Boston, MA 02215"
170016,Lightning Charging Cable,1,14.95,04/23/19 14:10,"51 Pine St, Los Angeles, CA 90001"
170017,Lightning Charging Cable,1,14.95,04/29/19 20:55,"926 Elm St, Atlanta, GA 30301"
170018,Apple Airpods Headphones,2,150.0,04/24/19 00:54,"914 Jefferson St, Boston, MA 02215"
170019,AA Batteries (4-pack),1,3.84,04/28/19 23:12,"864 Forest St, San Francisco, CA 94016"
170020,Wired Headphones,1,11.99,04/26/19 07:40,"225 6th St, San Francisco, CA 94016"
170021,Apple Airpods Headphones,1,150.0,04/12/19 18:22,"267 Lake St, Atlanta, GA 30301"
170022,AA Batteries (4-pack),3,3.84,04/24/19 19:32,"196 8th St, San Francisco, CA 94016"
170023,Flatscreen TV,1,300.0,04/11/19 20:22,"993 Highland St, Portland, OR 97035"
170024,Lightning Charging Cable,1,14.95,04/14/19 10:16,"508 Highland St, Portland, OR 97035"
170025,Wired Headphones,1,11.99,04/21/19 10:32,"599 Elm St, New York City, NY 10001"
170026,Lightning Charging Cable,2,14.95,04/24/19 15:14,"17 Elm St, Los Angeles, CA 90001"
170027,AAA Batteries (4-pack),1,2.99,04/30/19 18:39,"729 Sunset St, New York City, NY 10001"
170028,AAA Batteries (4-pack),1,2.99,04/14/19 12:59,"230 Highland St, New York City, NY 10001"
170029,USB-C Charging Cable,1,11.95,04/16/19 12:14,"214 Hill St, Seattle, WA 98101"
170030,Lightning Charging Cable,2,14.95,04/12/19 19:59,"581 Hill St, San Francisco, CA 94016"
170031,USB-C Charging Cable,1,11.95,04/23/19 11:57,"563 Hill St, Dallas, TX 75001"
170032,iPhone,1,700.0,04/09/19 15:04,"200 Dogwood St, San Francisco, CA 94016"
170032,Wired Headphones,1,11.99,04/09/19 15:04,"200 Dogwood St, San Francisco, CA 94016"
170033,AAA Batteries (4-pack),2,2.99,04/06/19 16:20,"776 7th St, San Francisco, CA 94016"
170034,AA Batteries (4-pack),1,3.84,04/21/19 12:24,"139 Ridge St, Seattle, WA 98101"
170035,Flatscreen TV,1,300.0,04/27/19 11:59,"826 Maple St, Los Angeles, CA 90001"
170036,Lightning Charging Cable,1,14.95,04/03/19 09:27,"246 4th St, Seattle, WA 98101"
170037,USB-C Charging Cable,1,11.95,04/19/19 13:21,"540 Highland St, Boston, MA 02215"
170038,Wired Headphones,1,11.99,04/21/19 07:53,"377 Wilson St, Dallas, TX 75001"
170039,27in FHD Monitor,1,149.99,04/21/19 17:10,"802 South St, San Francisco, CA 94016"
170040,Lightning Charging Cable,1,14.95,04/26/19 18:28,"13 Main St, Los Angeles, CA 90001"
170041,USB-C Charging Cable,1,11.95,04/27/19 16:30,"156 Jackson St, Atlanta, GA 30301"
170042,Bose SoundSport Headphones,1,99.99,04/14/19 14:24,"780 5th St, San Francisco, CA 94016"
170043,AAA Batteries (4-pack),1,2.99,04/30/19 18:48,"875 8th St, Dallas, TX 75001"
170044,Apple Airpods Headphones,1,150.0,04/24/19 08:18,"773 Dogwood St, Los Angeles, CA 90001"
170045,AAA Batteries (4-pack),1,2.99,04/25/19 19:55,"189 14th St, Los Angeles, CA 90001"
170046,Wired Headphones,1,11.99,04/09/19 11:39,"416 Sunset St, San Francisco, CA 94016"
170047,Google Phone,1,600.0,04/27/19 14:13,"81 Walnut St, New York City, NY 10001"
170048,20in Monitor,1,109.99,04/25/19 08:44,"154 Johnson St, New York City, NY 10001"
170049,Macbook Pro Laptop,1,1700.0,04/04/19 19:41,"542 Center St, San Francisco, CA 94016"
170050,AA Batteries (4-pack),1,3.84,04/22/19 06:15,"880 7th St, New York City, NY 10001"
170051,Wired Headphones,1,11.99,04/01/19 10:13,"1 Forest St, Los Angeles, CA 90001"
170051,USB-C Charging Cable,1,11.95,04/01/19 10:13,"1 Forest St, Los Angeles, CA 90001"
170052,AAA Batteries (4-pack),1,2.99,04/19/19 14:08,"845 Ridge St, Boston, MA 02215"
170053,USB-C Charging Cable,1,11.95,04/14/19 23:05,"961 2nd St, New York City, NY 10001"
170054,Bose SoundSport Headphones,1,99.99,04/02/19 16:22,"193 West St, San Francisco, CA 94016"
170055,Lightning Charging Cable,1,14.95,04/16/19 21:28,"114 Chestnut St, Seattle, WA 98101"
170056,Wired Headphones,1,11.99,04/05/19 03:13,"490 Washington St, San Francisco, CA 94016"
170057,Apple Airpods Headphones,1,150.0,04/28/19 08:57,"114 Lakeview St, Los Angeles, CA 90001"
170058,27in FHD Monitor,1,149.99,04/18/19 00:49,"701 Jefferson St, Los Angeles, CA 90001"
170059,Wired Headphones,1,11.99,04/07/19 12:14,"928 River St, San Francisco, CA 94016"
170060,34in Ultrawide Monitor,1,379.99,04/23/19 12:44,"105 Cedar St, New York City, NY 10001"
170061,Bose SoundSport Headphones,1,99.99,04/02/19 17:16,"463 Forest St, Austin, TX 73301"
170062,Bose SoundSport Headphones,1,99.99,04/02/19 21:31,"918 8th St, New York City, NY 10001"
170063,Wired Headphones,1,11.99,04/13/19 12:36,"300 South St, Los Angeles, CA 90001"
170064,Apple Airpods Headphones,1,150.0,04/02/19 22:25,"478 Sunset St, Seattle, WA 98101"
170064,Apple Airpods Headphones,1,150.0,04/02/19 22:25,"478 Sunset St, Seattle, WA 98101"
170065,ThinkPad Laptop,1,999.99,04/24/19 12:24,"469 Cherry St, Los Angeles, CA 90001"
170066,USB-C Charging Cable,1,11.95,04/16/19 15:45,"888 Hill St, Dallas, TX 75001"
170067,ThinkPad Laptop,1,999.99,04/03/19 06:21,"916 10th St, Atlanta, GA 30301"
170068,Apple Airpods Headphones,2,150.0,04/13/19 14:58,"781 13th St, Boston, MA 02215"
170069,USB-C Charging Cable,1,11.95,04/03/19 13:27,"732 6th St, Atlanta, GA 30301"
170070,AAA Batteries (4-pack),2,2.99,04/08/19 13:16,"117 Walnut St, Austin, TX 73301"
170071,Google Phone,1,600.0,04/24/19 09:41,"494 7th St, Austin, TX 73301"
170072,Apple Airpods Headphones,1,150.0,04/27/19 18:59,"448 13th St, Austin, TX 73301"
170072,iPhone,1,700.0,04/27/19 18:59,"448 13th St, Austin, TX 73301"
170073,Apple Airpods Headphones,1,150.0,04/25/19 18:14,"809 West St, New York City, NY 10001"
170074,Macbook Pro Laptop,1,1700.0,04/24/19 20:10,"220 West St, New York City, NY 10001"
170075,AAA Batteries (4-pack),2,2.99,04/30/19 23:05,"690 Jefferson St, Los Angeles, CA 90001"
170076,Lightning Charging Cable,1,14.95,04/09/19 12:18,"444 West St, Boston, MA 02215"
170077,AAA Batteries (4-pack),1,2.99,04/05/19 13:17,"966 9th St, Seattle, WA 98101"
170078,Bose SoundSport Headphones,1,99.99,04/18/19 00:50,"27 4th St, San Francisco, CA 94016"
170079,iPhone,1,700.0,04/26/19 16:48,"397 8th St, Boston, MA 02215"
170079,Lightning Charging Cable,1,14.95,04/26/19 16:48,"397 8th St, Boston, MA 02215"
170080,Lightning Charging Cable,1,14.95,04/01/19 10:33,"894 Madison St, New York City, NY 10001"
170081,USB-C Charging Cable,1,11.95,04/06/19 10:35,"40 Meadow St, San Francisco, CA 94016"
170082,USB-C Charging Cable,1,11.95,04/18/19 20:41,"624 14th St, Portland, ME 04101"
170083,20in Monitor,1,109.99,04/12/19 15:45,"536 14th St, Los Angeles, CA 90001"
170084,34in Ultrawide Monitor,1,379.99,04/21/19 13:11,"187 Hickory St, New York City, NY 10001"
170085,USB-C Charging Cable,1,11.95,04/17/19 22:16,"116 8th St, Dallas, TX 75001"
170086,Lightning Charging Cable,1,14.95,04/18/19 00:17,"903 Lincoln St, Portland, OR 97035"
170087,Lightning Charging Cable,1,14.95,04/30/19 22:05,"191 River St, Los Angeles, CA 90001"
170088,Lightning Charging Cable,1,14.95,04/01/19 23:28,"441 Lincoln St, Seattle, WA 98101"
170089,27in FHD Monitor,1,149.99,04/03/19 08:02,"991 Jackson St, Los Angeles, CA 90001"
170090,Lightning Charging Cable,1,14.95,04/22/19 09:42,"561 Center St, Seattle, WA 98101"
170091,Apple Airpods Headphones,1,150.0,04/16/19 13:05,"182 Maple St, Austin, TX 73301"
170092,Wired Headphones,1,11.99,04/27/19 14:27,"867 Cedar St, Portland, OR 97035"
170093,AAA Batteries (4-pack),1,2.99,04/04/19 10:43,"365 Wilson St, Los Angeles, CA 90001"
170094,ThinkPad Laptop,1,999.99,04/09/19 21:53,"235 West St, Seattle, WA 98101"
170095,AA Batteries (4-pack),1,3.84,04/21/19 18:11,"974 Chestnut St, New York City, NY 10001"
170096,USB-C Charging Cable,1,11.95,04/04/19 13:42,"207 Willow St, Los Angeles, CA 90001"
170097,Bose SoundSport Headphones,1,99.99,04/20/19 07:31,"117 10th St, Boston, MA 02215"
170098,AAA Batteries (4-pack),1,2.99,04/04/19 11:34,"171 2nd St, Boston, MA 02215"
170099,USB-C Charging Cable,1,11.95,04/30/19 16:42,"840 Meadow St, Dallas, TX 75001"
170100,Flatscreen TV,1,300.0,04/21/19 11:15,"668 Park St, Portland, ME 04101"
170101,Google Phone,1,600.0,04/13/19 08:37,"124 Maple St, Dallas, TX 75001"
170102,Bose SoundSport Headphones,1,99.99,04/07/19 17:14,"188 11th St, Los Angeles, CA 90001"
170103,AAA Batteries (4-pack),1,2.99,04/14/19 20:47,"510 North St, Portland, ME 04101"
170104,Lightning Charging Cable,1,14.95,04/16/19 11:34,"793 Lincoln St, Los Angeles, CA 90001"
170105,LG Washing Machine,1,600.0,04/12/19 14:06,"495 Pine St, Los Angeles, CA 90001"
170106,Apple Airpods Headphones,1,150.0,04/24/19 18:30,"257 Jefferson St, Boston, MA 02215"
170107,Vareebadd Phone,1,400.0,04/30/19 16:51,"217 Lincoln St, Dallas, TX 75001"
170107,USB-C Charging Cable,1,11.95,04/30/19 16:51,"217 Lincoln St, Dallas, TX 75001"
170108,Apple Airpods Headphones,1,150.0,04/07/19 09:41,"710 Forest St, Los Angeles, CA 90001"
170109,27in FHD Monitor,1,149.99,04/30/19 16:36,"337 Adams St, Portland, OR 97035"
170110,Apple Airpods Headphones,1,150.0,04/12/19 12:27,"399 11th St, Los Angeles, CA 90001"
170111,27in FHD Monitor,1,149.99,04/15/19 18:47,"847 Washington St, San Francisco, CA 94016"
170112,Apple Airpods Headphones,1,150.0,04/07/19 08:47,"9 Jackson St, Los Angeles, CA 90001"
170113,Wired Headphones,1,11.99,04/20/19 10:33,"380 4th St, Los Angeles, CA 90001"
170114,27in 4K Gaming Monitor,1,389.99,04/30/19 10:42,"599 4th St, San Francisco, CA 94016"
170115,27in 4K Gaming Monitor,1,389.99,04/29/19 10:58,"499 Forest St, Boston, MA 02215"
170116,Lightning Charging Cable,1,14.95,04/14/19 10:42,"72 Hill St, Portland, OR 97035"
170117,AA Batteries (4-pack),1,3.84,04/14/19 19:14,"430 River St, Atlanta, GA 30301"
170118,Apple Airpods Headphones,1,150.0,04/13/19 12:06,"452 Cedar St, New York City, NY 10001"
170119,Bose SoundSport Headphones,1,99.99,04/22/19 10:35,"334 8th St, Austin, TX 73301"
170120,AAA Batteries (4-pack),1,2.99,04/09/19 12:06,"707 Wilson St, Boston, MA 02215"
170121,iPhone,1,700.0,04/17/19 20:09,"197 9th St, New York City, NY 10001"
170122,Wired Headphones,1,11.99,04/30/19 02:40,"81 Cherry St, Atlanta, GA 30301"
170123,Bose SoundSport Headphones,1,99.99,04/26/19 13:08,"491 Church St, San Francisco, CA 94016"
170124,Bose SoundSport Headphones,1,99.99,04/06/19 11:18,"777 Ridge St, Dallas, TX 75001"
170125,Macbook Pro Laptop,1,1700.0,04/26/19 18:28,"476 2nd St, Dallas, TX 75001"
170126,Flatscreen TV,1,300.0,04/11/19 16:58,"191 Meadow St, Seattle, WA 98101"
170127,Apple Airpods Headphones,1,150.0,04/16/19 19:55,"945 Wilson St, Atlanta, GA 30301"
170128,AA Batteries (4-pack),1,3.84,04/27/19 14:02,"562 Lakeview St, Los Angeles, CA 90001"
170129,Flatscreen TV,1,300.0,04/19/19 00:19,"108 13th St, Boston, MA 02215"
170130,Wired Headphones,1,11.99,04/22/19 20:29,"748 Pine St, Los Angeles, CA 90001"
170131,Google Phone,1,600.0,04/13/19 12:28,"368 Maple St, Atlanta, GA 30301"
170131,Wired Headphones,1,11.99,04/13/19 12:28,"368 Maple St, Atlanta, GA 30301"
170132,AAA Batteries (4-pack),1,2.99,04/04/19 20:38,"512 Main St, New York City, NY 10001"
170133,Lightning Charging Cable,1,14.95,04/03/19 11:53,"245 Dogwood St, San Francisco, CA 94016"
170134,AA Batteries (4-pack),1,3.84,04/30/19 13:24,"717 Meadow St, Los Angeles, CA 90001"
170135,Bose SoundSport Headphones,1,99.99,04/30/19 12:31,"902 14th St, Portland, OR 97035"
170136,Lightning Charging Cable,1,14.95,04/29/19 05:30,"521 Johnson St, San Francisco, CA 94016"
170137,Wired Headphones,2,11.99,04/27/19 23:13,"335 Walnut St, Austin, TX 73301"
170138,Lightning Charging Cable,1,14.95,04/28/19 23:51,"143 12th St, San Francisco, CA 94016"
170139,Bose SoundSport Headphones,1,99.99,04/16/19 20:08,"776 4th St, Atlanta, GA 30301"
170140,20in Monitor,1,109.99,04/29/19 07:24,"309 9th St, New York City, NY 10001"
170141,USB-C Charging Cable,1,11.95,04/24/19 23:03,"233 Jefferson St, Austin, TX 73301"
170142,ThinkPad Laptop,1,999.99,04/14/19 10:24,"899 Madison St, Atlanta, GA 30301"
170143,27in FHD Monitor,1,149.99,04/03/19 12:52,"726 Washington St, San Francisco, CA 94016"
170144,AA Batteries (4-pack),1,3.84,04/21/19 13:00,"290 5th St, San Francisco, CA 94016"
170145,AA Batteries (4-pack),1,3.84,04/07/19 07:58,"584 13th St, Dallas, TX 75001"
170146,iPhone,1,700.0,04/12/19 20:00,"832 Pine St, New York City, NY 10001"
170146,Wired Headphones,2,11.99,04/12/19 20:00,"832 Pine St, New York City, NY 10001"
170147,AA Batteries (4-pack),1,3.84,04/05/19 16:00,"583 Wilson St, Los Angeles, CA 90001"
170148,Lightning Charging Cable,1,14.95,04/06/19 14:22,"730 Jefferson St, San Francisco, CA 94016"
170149,USB-C Charging Cable,1,11.95,04/21/19 19:33,"974 Jefferson St, Seattle, WA 98101"
170150,20in Monitor,1,109.99,04/03/19 13:23,"113 6th St, San Francisco, CA 94016"
170151,27in 4K Gaming Monitor,1,389.99,04/07/19 22:44,"214 13th St, Los Angeles, CA 90001"
170152,USB-C Charging Cable,1,11.95,04/11/19 10:25,"558 Dogwood St, San Francisco, CA 94016"
170153,27in FHD Monitor,1,149.99,04/18/19 09:31,"187 Elm St, Seattle, WA 98101"
170154,Wired Headphones,1,11.99,04/18/19 20:56,"281 11th St, Dallas, TX 75001"
170155,27in FHD Monitor,1,149.99,04/19/19 12:24,"714 2nd St, New York City, NY 10001"
170156,AAA Batteries (4-pack),1,2.99,04/17/19 11:38,"176 Maple St, Boston, MA 02215"
170157,Flatscreen TV,1,300.0,04/22/19 15:43,"531 Cherry St, New York City, NY 10001"
170158,Bose SoundSport Headphones,1,99.99,04/02/19 17:07,"489 Willow St, Los Angeles, CA 90001"
170159,AAA Batteries (4-pack),1,2.99,04/19/19 21:31,"198 Lincoln St, Los Angeles, CA 90001"
170160,27in FHD Monitor,1,149.99,04/22/19 21:58,"578 Center St, Dallas, TX 75001"
170161,Bose SoundSport Headphones,1,99.99,04/07/19 18:55,"877 Cherry St, San Francisco, CA 94016"
170162,AAA Batteries (4-pack),1,2.99,04/23/19 21:30,"62 9th St, Seattle, WA 98101"
170162,USB-C Charging Cable,1,11.95,04/23/19 21:30,"62 9th St, Seattle, WA 98101"
170163,Lightning Charging Cable,1,14.95,04/26/19 22:46,"17 Main St, Los Angeles, CA 90001"
170164,AA Batteries (4-pack),2,3.84,04/02/19 11:06,"42 2nd St, San Francisco, CA 94016"
170165,Apple Airpods Headphones,1,150.0,04/16/19 23:08,"369 Ridge St, Portland, OR 97035"
170166,Lightning Charging Cable,2,14.95,04/26/19 19:03,"886 5th St, Dallas, TX 75001"
170167,AAA Batteries (4-pack),2,2.99,04/28/19 21:09,"142 11th St, Seattle, WA 98101"
170168,Apple Airpods Headphones,1,150.0,04/29/19 17:29,"396 Dogwood St, Atlanta, GA 30301"
170169,Lightning Charging Cable,1,14.95,04/27/19 21:39,"453 9th St, Portland, OR 97035"
170170,Lightning Charging Cable,1,14.95,04/28/19 09:23,"639 Hill St, San Francisco, CA 94016"
170171,Bose SoundSport Headphones,1,99.99,04/28/19 09:01,"397 Lincoln St, Portland, OR 97035"
170172,34in Ultrawide Monitor,1,379.99,04/17/19 16:23,"824 Sunset St, San Francisco, CA 94016"
170173,34in Ultrawide Monitor,1,379.99,04/26/19 17:41,"908 Park St, Los Angeles, CA 90001"
170174,AA Batteries (4-pack),1,3.84,04/17/19 13:24,"874 Lincoln St, Dallas, TX 75001"
170175,USB-C Charging Cable,1,11.95,04/04/19 16:06,"799 Pine St, Los Angeles, CA 90001"
170176,Lightning Charging Cable,1,14.95,04/13/19 10:31,"417 Spruce St, Atlanta, GA 30301"
170177,Wired Headphones,1,11.99,04/01/19 12:35,"431 11th St, Austin, TX 73301"
170178,27in 4K Gaming Monitor,1,389.99,04/08/19 17:53,"616 Forest St, Boston, MA 02215"
170179,27in 4K Gaming Monitor,1,389.99,04/23/19 05:39,"839 Lakeview St, Dallas, TX 75001"
170180,Lightning Charging Cable,1,14.95,04/23/19 11:58,"350 5th St, Los Angeles, CA 90001"
170181,Flatscreen TV,1,300.0,04/01/19 22:05,"307 12th St, Seattle, WA 98101"
170182,Lightning Charging Cable,1,14.95,04/25/19 14:45,"43 Dogwood St, Atlanta, GA 30301"
170183,USB-C Charging Cable,1,11.95,04/18/19 07:38,"209 8th St, New York City, NY 10001"
170184,Bose SoundSport Headphones,1,99.99,04/17/19 10:24,"908 1st St, San Francisco, CA 94016"
