Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
141358,Wired Headphones,1,11.99,01/29/19 15:01,"521 Church St, Los Angeles, CA 90001"
141359,Bose SoundSport Headphones,1,99.99,01/31/19 13:06,"726 Johnson St, San Francisco, CA 94016"
141360,Apple Airpods Headphones,1,150,01/30/19 16:30,"256 Church St, Dallas, TX 75001"
141361,Macbook Pro Laptop,1,1700,01/14/19 19:55,"265 West St, Dallas, TX 75001"
141362,AA Batteries (4-pack),2,3.84,01/15/19 07:43,"276 North St, Los Angeles, CA 90001"
141363,AA Batteries (4-pack),1,3.84,01/13/19 20:33,"495 5th St, New York City, NY 10001"
141364,Google Phone,1,600,01/09/19 12:05,"424 10th St, Los Angeles, CA 90001"
141365,Google Phone,1,600,01/07/19 10:24,"326 Dogwood St, Los Angeles, CA 90001"
141365,USB-C Charging Cable,1,11.95,01/07/19 10:24,"326 Dogwood St, Los Angeles, CA 90001"
141365,Bose SoundSport Headphones,1,99.99,01/07/19 10:24,"326 Dogwood St, Los Angeles, CA 90001"
141366,iPhone,1,700,01/12/19 21:42,"680 Meadow St, San Francisco, CA 94016"
141367,iPhone,1,700,01/06/19 18:03,"585 Johnson St, Portland, OR 97035"
141367,Lightning Charging Cable,1,14.95,01/06/19 18:03,"585 Johnson St, Portland, OR 97035"
141368,Wired Headphones,1,11.99,01/31/19 15:25,"260 6th St, New York City, NY 10001"
141369,Lightning Charging Cable,1,14.95,01/07/19 00:27,"299 Jefferson St, San Francisco, CA 94016"
141370,iPhone,1,700,01/22/19 00:08,"794 Church St, Boston, MA 02215"
141371,AA Batteries (4-pack),3,3.84,01/02/19 20:32,"256 Cedar St, Austin, TX 73301"
141372,27in FHD Monitor,1,149.99,01/24/19 12:41,"544 South St, San Francisco, CA 94016"
141373,Lightning Charging Cable,1,14.95,01/17/19 19:09,"734 Chestnut St, San Francisco, CA 94016"
141374,Apple Airpods Headphones,1,150,01/19/19 19:12,"629 14th St, Los Angeles, CA 90001"
141375,AAA Batteries (4-pack),1,2.99,01/11/19 06:47,"773 5th St, Boston, MA 02215"
141376,AAA Batteries (4-pack),1,2.99,01/05/19 18:29,"13 Elm St, San Francisco, CA 94016"
141377,USB-C Charging Cable,1,11.95,01/14/19 12:55,"669 Forest St, Dallas, TX 75001"
141378,Lightning Charging Cable,1,14.95,01/02/19 02:17,"407 Cherry St, Seattle, WA 98101"
141379,Apple Airpods Headphones,1,150,01/09/19 12:28,"527 North St, Boston, MA 02215"
141380,Lightning Charging Cable,1,14.95,01/15/19 20:08,"413 7th St, Los Angeles, CA 90001"
141381,USB-C Charging Cable,1,11.95,01/16/19 15:50,"196 Maple St, Austin, TX 73301"
141382,Macbook Pro Laptop,1,1700,01/13/19 13:50,"229 Pine St, Los Angeles, CA 90001"
141383,34in Ultrawide Monitor,1,379.99,01/06/19 10:49,"982 Lakeview St, Austin, TX 73301"
141384,Wired Headphones,2,11.99,01/18/19 13:23,"652 Sunset St, Austin, TX 73301"
141385,USB-C Charging Cable,2,11.95,01/18/19 13:57,"474 1st St, Los Angeles, CA 90001"
141386,USB-C Charging Cable,1,11.95,01/11/19 13:42,"750 Pine St, Los Angeles, CA 90001"
141387,USB-C Charging Cable,1,11.95,01/11/19 12:21,"431 4th St, Dallas, TX 75001"
141388,AAA Batteries (4-pack),1,2.99,01/24/19 22:52,"714 Washington St, San Francisco, CA 94016"
141389,Wired Headphones,1,11.99,01/29/19 15:56,"485 7th St, San Francisco, CA 94016"
141390,AAA Batteries (4-pack),1,2.99,01/03/19 12:50,"50 13th St, San Francisco, CA 94016"
141391,AA Batteries (4-pack),2,3.84,01/22/19 18:10,"193 Cedar St, Los Angeles, CA 90001"
141392,Bose SoundSport Headphones,1,99.99,01/01/19 13:26,"774 Madison St, Austin, TX 73301"
141393,AA Batteries (4-pack),1,3.84,01/10/19 11:31,"564 Pine St, Boston, MA 02215"
141394,Apple Airpods Headphones,1,150,01/29/19 07:59,"167 Cedar St, Los Angeles, CA 90001"
141395,ThinkPad Laptop,1,999.99,01/26/19 10:43,"89 Main St, San Francisco, CA 94016"
141396,Bose SoundSport Headphones,1,99.99,01/12/19 08:01,"635 5th St, New York City, NY 10001"
141397,AAA Batteries (4-pack),1,2.99,01/18/19 09:02,"545 Sunset St, Los Angeles, CA 90001"
141398,AAA Batteries (4-pack),1,2.99,01/26/19 22:49,"80 Meadow St, New York City, NY 10001"
141399,AAA Batteries (4-pack),1,2.99,01/15/19 10:37,"502 8th St, New York City, NY 10001"
141400,Vareebadd Phone,1,400,01/18/19 13:55,"437 Adams St, New York City, NY 10001"
141401,Lightning Charging Cable,1,14.95,01/22/19 11:08,"9 7th St, Portland, OR 97035"
141402,Apple Airpods Headphones,1,150,01/01/19 20:34,"756 Lake St, Los Angeles, CA 90001"
141403,Apple Airpods Headphones,1,150,01/26/19 22:58,"438 Highland St, Boston, MA 02215"
141404,Bose SoundSport Headphones,1,99.99,01/30/19 20:52,"813 Cedar St, San Francisco, CA 94016"
141405,USB-C Charging Cable,2,11.95,01/03/19 22:23,"77 Elm St, Boston, MA 02215"
141406,AAA Batteries (4-pack),1,2.99,01/19/19 13:32,"954 Lincoln St, San Francisco, CA 94016"
141407,AAA Batteries (4-pack),1,2.99,01/05/19 19:09,"815 Lake St, Boston, MA 02215"
141408,20in Monitor,1,109.99,01/08/19 12:42,"382 2nd St, Atlanta, GA 30301"
141409,USB-C Charging Cable,1,11.95,01/06/19 16:15,"39 Jackson St, San Francisco, CA 94016"
141410,ThinkPad Laptop,1,999.99,01/15/19 06:14,"806 Jefferson St, San Francisco, CA 94016"
141411,Bose SoundSport Headphones,1,99.99,01/29/19 11:32,"940 Park St, Boston, MA 02215"
141412,Flatscreen TV,1,300,01/29/19 14:38,"248 10th St, Los Angeles, CA 90001"
141413,AAA Batteries (4-pack),1,2.99,01/04/19 14:22,"854 7th St, Seattle, WA 98101"
141414,20in Monitor,1,109.99,01/13/19 11:40,"494 Pine St, New York City, NY 10001"
141415,Lightning Charging Cable,1,14.95,01/08/19 18:45,"841 Highland St, Dallas, TX 75001"
141416,AAA Batteries (4-pack),1,2.99,01/11/19 12:19,"421 Cherry St, San Francisco, CA 94016"
141417,Wired Headphones,1,11.99,01/12/19 12:55,"68 Sunset St, Seattle, WA 98101"
141418,AAA Batteries (4-pack),1,2.99,01/15/19 18:31,"716 Forest St, Portland, OR 97035"
141419,Lightning Charging Cable,1,14.95,01/07/19 19:30,"223 5th St, Dallas, TX 75001"
141420,Lightning Charging Cable,1,14.95,01/19/19 11:29,"923 11th St, Atlanta, GA 30301"
141421,27in FHD Monitor,1,149.99,01/09/19 07:37,"559 7th St, New York City, NY 10001"
141422,Apple Airpods Headphones,1,150,01/01/19 13:54,"407 6th St, Portland, ME 04101"
141423,USB-C Charging Cable,1,11.95,01/27/19 16:10,"658 Hill St, Portland, OR 97035"
141424,Lightning Charging Cable,1,14.95,01/10/19 06:57,"510 Dogwood St, New York City, NY 10001"
141425,AA Batteries (4-pack),2,3.84,01/24/19 10:48,"538 Forest St, Dallas, TX 75001"
141426,Flatscreen TV,1,300,01/26/19 07:41,"151 Cedar St, New York City, NY 10001"
141427,USB-C Charging Cable,1,11.95,01/26/19 10:28,"458 South St, Los Angeles, CA 90001"
141428,Vareebadd Phone,1,400,01/19/19 18:12,"660 West St, Dallas, TX 75001"
141429,AA Batteries (4-pack),1,3.84,01/31/19 07:32,"179 Spruce St, San Francisco, CA 94016"
141430,iPhone,1,700,01/31/19 21:20,"554 Washington St, Seattle, WA 98101"
141430,Lightning Charging Cable,1,14.95,01/31/19 21:20,"554 Washington St, Seattle, WA 98101"
141430,Wired Headphones,1,11.99,01/31/19 21:20,"554 Washington St, Seattle, WA 98101"
141431,20in Monitor,1,109.99,01/04/19 22:35,"503 Jackson St, Los Angeles, CA 90001"
141432,iPhone,1,700,01/16/19 20:52,"829 Adams St, San Francisco, CA 94016"
141433,Apple Airpods Headphones,1,150,01/25/19 22:32,"862 Jefferson St, Dallas, TX 75001"
141433,Lightning Charging Cable,1,14.95,01/25/19 22:32,"862 Jefferson St, Dallas, TX 75001"
141434,27in FHD Monitor,1,149.99,01/05/19 19:29,"898 Wilson St, Los Angeles, CA 90001"
141435,27in FHD Monitor,1,149.99,01/22/19 21:41,"479 Washington St, Atlanta, GA 30301"
141436,iPhone,1,700,01/03/19 15:37,"254 6th St, San Francisco, CA 94016"
141436,Lightning Charging Cable,1,14.95,01/03/19 15:37,"254 6th St, San Francisco, CA 94016"
141437,34in Ultrawide Monitor,1,379.99,01/26/19 12:20,"258 Dogwood St, Boston, MA 02215"
141438,Apple Airpods Headphones,1,150,01/07/19 00:03,"797 Sunset St, San Francisco, CA 94016"
141439,Bose SoundSport Headphones,1,99.99,01/12/19 21:17,"490 1st St, Seattle, WA 98101"
141439,AA Batteries (4-pack),1,3.84,01/12/19 21:17,"490 1st St, Seattle, WA 98101"
141440,Wired Headphones,1,11.99,01/26/19 12:33,"182 5th St, Boston, MA 02215"
141441,USB-C Charging Cable,1,11.95,01/29/19 11:59,"526 Cedar St, San Francisco, CA 94016"
141442,AAA Batteries (4-pack),3,2.99,01/30/19 09:15,"681 Jackson St, San Francisco, CA 94016"
141443,USB-C Charging Cable,1,11.95,01/12/19 08:49,"244 5th St, Los Angeles, CA 90001"
141444,27in 4K Gaming Monitor,1,389.99,01/26/19 17:03,"588 Wilson St, San Francisco, CA 94016"
141444,27in 4K Gaming Monitor,1,389.99,01/26/19 17:03,"588 Wilson St, San Francisco, CA 94016"
141445,AA Batteries (4-pack),1,3.84,01/15/19 11:50,"354 Pine St, New York City, NY 10001"
141446,27in 4K Gaming Monitor,1,389.99,01/13/19 11:15,"382 Main St, Boston, MA 02215"
141447,AAA Batteries (4-pack),1,2.99,01/18/19 13:54,"814 Forest St, New York City, NY 10001"
141448,AA Batteries (4-pack),1,3.84,01/22/19 21:06,"194 Dogwood St, Austin, TX 73301"
141449,USB-C Charging Cable,1,11.95,01/21/19 18:25,"485 6th St, Los Angeles, CA 90001"
141450,iPhone,1,700,01/11/19 10:52,"327 9th St, Boston, MA 02215"
141451,Apple Airpods Headphones,1,150,01/14/19 08:58,"49 Madison St, Seattle, WA 98101"
141452,Lightning Charging Cable,1,14.95,01/24/19 20:53,"163 2nd St, Los Angeles, CA 90001"
141453,USB-C Charging Cable,1,11.95,01/12/19 17:37,"318 5th St, Los Angeles, CA 90001"
141454,Lightning Charging Cable,1,14.95,01/26/19 09:49,"571 Dogwood St, Boston, MA 02215"
141455,AAA Batteries (4-pack),1,2.99,01/25/19 23:27,"231 Maple St, Boston, MA 02215"
141456,USB-C Charging Cable,3,11.95,01/03/19 15:26,"271 Cedar St, New York City, NY 10001"
141457,USB-C Charging Cable,1,11.95,01/21/19 10:53,"774 Forest St, Seattle, WA 98101"
141458,USB-C Charging Cable,1,11.95,01/10/19 12:17,"637 Pine St, New York City, NY 10001"
141459,Wired Headphones,1,11.99,01/16/19 13:27,"310 Main St, Austin, TX 73301"
141460,20in Monitor,1,109.99,01/29/19 17:22,"336 Cherry St, Los Angeles, CA 90001"
141461,ThinkPad Laptop,1,999.99,01/19/19 13:11,"817 Center St, Dallas, TX 75001"
141462,Apple Airpods Headphones,1,150,01/18/19 09:47,"740 Park St, San Francisco, CA 94016"
141463,AAA Batteries (4-pack),1,2.99,01/09/19 15:30,"93 Park St, New York City, NY 10001"
141464,Wired Headphones,1,11.99,01/14/19 20:57,"705 5th St, Boston, MA 02215"
141465,AA Batteries (4-pack),4,3.84,01/20/19 18:52,"449 Church St, San Francisco, CA 94016"
141466,Lightning Charging Cable,1,14.95,01/08/19 18:01,"623 Wilson St, Los Angeles, CA 90001"
141467,Apple Airpods Headphones,1,150,01/12/19 09:47,"291 10th St, Los Angeles, CA 90001"
141468,AAA Batteries (4-pack),1,2.99,01/25/19 11:04,"643 Highland St, New York City, NY 10001"
141469,Wired Headphones,1,11.99,01/31/19 08:47,"389 River St, Seattle, WA 98101"
141470,Wired Headphones,1,11.99,01/11/19 19:01,"287 7th St, San Francisco, CA 94016"
141471,Apple Airpods Headphones,1,150,01/25/19 00:33,"388 13th St, Los Angeles, CA 90001"
141472,AA Batteries (4-pack),1,3.84,01/13/19 18:26,"785 Wilson St, San Francisco, CA 94016"
141473,Lightning Charging Cable,1,14.95,01/20/19 22:41,"390 Adams St, Los Angeles, CA 90001"
141474,Lightning Charging Cable,1,14.95,01/19/19 14:05,"569 Wilson St, Atlanta, GA 30301"
141475,34in Ultrawide Monitor,1,379.99,01/22/19 05:09,"732 Willow St, Los Angeles, CA 90001"
141476,USB-C Charging Cable,1,11.95,01/09/19 17:25,"96 Wilson St, Dallas, TX 75001"
141477,27in FHD Monitor,1,149.99,01/07/19 19:58,"617 Park St, San Francisco, CA 94016"
141478,AAA Batteries (4-pack),1,2.99,01/24/19 11:33,"156 River St, Los Angeles, CA 90001"
141479,Bose SoundSport Headphones,1,99.99,01/26/19 14:01,"13 Jackson St, Austin, TX 73301"
141480,34in Ultrawide Monitor,1,379.99,01/08/19 11:29,"442 Pine St, New York City, NY 10001"
141481,27in FHD Monitor,1,149.99,01/23/19 08:31,"397 Forest St, Los Angeles, CA 90001"
141482,Lightning Charging Cable,1,14.95,01/18/19 08:37,"385 2nd St, San Francisco, CA 94016"
141483,Flatscreen TV,1,300,01/30/19 15:10,"127 13th St, Los Angeles, CA 90001"
141484,USB-C Charging Cable,1,11.95,01/03/19 17:45,"186 Cherry St, Dallas, TX 75001"
141485,Apple Airpods Headphones,1,150,01/19/19 11:07,"431 5th St, Dallas, TX 75001"
141486,AA Batteries (4-pack),1,3.84,01/19/19 07:05,"304 13th St, Boston, MA 02215"
141487,AA Batteries (4-pack),1,3.84,01/19/19 21:55,"362 North St, Atlanta, GA 30301"
141488,AAA Batteries (4-pack),4,2.99,01/07/19 14:27,"11 Hill St, Portland, OR 97035"
141489,iPhone,1,700,01/13/19 12:26,"67 Forest St, Portland, OR 97035"
141489,Apple Airpods Headphones,1,150,01/13/19 12:26,"67 Forest St, Portland, OR 97035"
141490,USB-C Charging Cable,1,11.95,01/16/19 16:40,"895 9th St, Boston, MA 02215"
141491,Lightning Charging Cable,1,14.95,01/19/19 12:47,"567 Madison St, San Francisco, CA 94016"
141492,34in Ultrawide Monitor,1,379.99,01/02/19 18:21,"314 10th St, Los Angeles, CA 90001"
141493,Google Phone,1,600,01/15/19 20:26,"736 Johnson St, New York City, NY 10001"
141494,AAA Batteries (4-pack),3,2.99,01/22/19 20:43,"384 10th St, San Francisco, CA 94016"
141495,Lightning Charging Cable,1,14.95,01/14/19 00:20,"521 Willow St, Los Angeles, CA 90001"
141496,Apple Airpods Headphones,1,150,01/07/19 16:36,"973 Lincoln St, Boston, MA 02215"
141497,Apple Airpods Headphones,1,150,01/17/19 13:31,"254 Madison St, San Francisco, CA 94016"
141498,Wired Headphones,1,11.99,01/08/19 13:10,"560 Park St, Seattle, WA 98101"
141499,AA Batteries (4-pack),1,3.84,01/28/19 17:16,"916 10th St, San Francisco, CA 94016"
