Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
163687,Macbook Pro Laptop,1,1700.0,03/16/19 12:55,"719 9th St, Atlanta, GA 30301"
163688,Lightning Charging Cable,1,14.95,03/02/19 13:43,"92 Jefferson St, Los Angeles, CA 90001"
163689,Macbook Pro Laptop,1,1700.0,03/29/19 18:50,"922 Adams St, Boston, MA 02215"
163690,Lightning Charging Cable,1,14.95,03/17/19 15:53,"122 Center St, Portland, OR 97035"
163691,Wired Headphones,1,11.99,03/02/19 12:55,"310 Adams St, San Francisco, CA 94016"
163692,AAA Batteries (4-pack),1,2.99,03/28/19 09:17,"34 Sunset St, San Francisco, CA 94016"
163693,Wired Headphones,1,11.99,03/11/19 06:34,"526 Wilson St, Boston, MA 02215"
163694,AA Batteries (4-pack),1,3.84,03/14/19 00:39,"242 8th St, Atlanta, GA 30301"
163695,Lightning Charging Cable,1,14.95,03/02/19 13:40,"791 North St, San Francisco, CA 94016"
163696,USB-C Charging Cable,1,11.95,03/12/19 18:03,"728 Lincoln St, San Francisco, CA 94016"
163697,27in FHD Monitor,1,149.99,03/07/19 17:54,"753 Johnson St, Austin, TX 73301"
163698,Wired Headphones,1,11.99,03/03/19 13:27,"2 Willow St, New York City, NY 10001"
163699,Apple Airpods Headphones,1,150.0,03/02/19 16:23,"826 South St, San Francisco, CA 94016"
163700,Wired Headphones,1,11.99,03/31/19 09:08,"797 8th St, San Francisco, CA 94016"
163701,Vareebadd Phone,1,400.0,03/26/19 13:29,"111 Ridge St, San Francisco, CA 94016"
163702,Flatscreen TV,1,300.0,03/05/19 12:27,"316 Pine St, Seattle, WA 98101"
163703,AAA Batteries (4-pack),2,2.99,03/05/19 09:29,"533 Jefferson St, Dallas, TX 75001"
163704,27in FHD Monitor,1,149.99,03/15/19 20:37,"620 Walnut St, San Francisco, CA 94016"
163705,Bose SoundSport Headphones,1,99.99,03/17/19 12:18,"943 5th St, Seattle, WA 98101"
163706,AAA Batteries (4-pack),1,2.99,03/11/19 16:33,"241 Sunset St, San Francisco, CA 94016"
163707,Lightning Charging Cable,1,14.95,03/13/19 19:44,"405 North St, San Francisco, CA 94016"
163708,Bose SoundSport Headphones,1,99.99,03/30/19 16:36,"827 Center St, Los Angeles, CA 90001"
163709,Lightning Charging Cable,1,14.95,03/20/19 12:36,"537 Lake St, Seattle, WA 98101"
163709,AAA Batteries (4-pack),1,2.99,03/20/19 12:36,"537 Lake St, Seattle, WA 98101"
163710,USB-C Charging Cable,1,11.95,03/20/19 10:54,"858 13th St, Los Angeles, CA 90001"
163711,Vareebadd Phone,1,400.0,03/15/19 16:20,"730 7th St, San Francisco, CA 94016"
163712,AAA Batteries (4-pack),1,2.99,03/01/19 16:44,"662 Jefferson St, San Francisco, CA 94016"
163713,AA Batteries (4-pack),1,3.84,03/04/19 11:39,"766 Lakeview St, Austin, TX 73301"
163714,USB-C Charging Cable,1,11.95,03/06/19 11:26,"712 10th St, San Francisco, CA 94016"
163715,Wired Headphones,1,11.99,03/13/19 20:24,"557 Center St, Atlanta, GA 30301"
163716,20in Monitor,1,109.99,03/25/19 17:50,"550 12th St, San Francisco, CA 94016"
163717,AA Batteries (4-pack),1,3.84,03/03/19 21:15,"741 8th St, Los Angeles, CA 90001"
163718,AAA Batteries (4-pack),2,2.99,03/12/19 22:25,"565 Lakeview St, Los Angeles, CA 90001"
163719,Apple Airpods Headphones,1,150.0,03/02/19 21:45,"699 Cedar St, Dallas, TX 75001"
163720,Flatscreen TV,1,300.0,03/25/19 10:44,"894 North St, Los Angeles, CA 90001"
163721,USB-C Charging Cable,1,11.95,03/18/19 18:45,"602 Forest St, San Francisco, CA 94016"
163722,Google Phone,1,600.0,03/08/19 00:57,"139 Hill St, Portland, OR 97035"
163723,27in FHD Monitor,1,149.99,03/26/19 19:09,"142 Maple St, New York City, NY 10001"
163724,USB-C Charging Cable,1,11.95,03/04/19 17:00,"469 1st St, Seattle, WA 98101"
163725,34in Ultrawide Monitor,1,379.99,03/12/19 07:30,"450 Spruce St, Dallas, TX 75001"
163726,USB-C Charging Cable,1,11.95,03/02/19 21:57,"843 4th St, Portland, OR 97035"
163727,AAA Batteries (4-pack),1,2.99,03/21/19 11:29,"383 North St, San Francisco, CA 94016"
163728,Bose SoundSport Headphones,1,99.99,03/17/19 21:34,"447 Main St, Los Angeles, CA 90001"
163729,Apple Airpods Headphones,1,150.0,03/28/19 18:29,"630 Adams St, Seattle, WA 98101"
163730,iPhone,1,700.0,03/08/19 13:24,"641 Walnut St, Portland, ME 04101"
163731,USB-C Charging Cable,1,11.95,03/28/19 21:31,"659 Cedar St, Portland, OR 97035"
163732,27in 4K Gaming Monitor,1,389.99,03/15/19 14:16,"347 Lake St, Boston, MA 02215"
163733,Wired Headphones,1,11.99,03/12/19 09:15,"937 Main St, New York City, NY 10001"
163734,AA Batteries (4-pack),1,3.84,03/16/19 22:21,"480 6th St, San Francisco, CA 94016"
163735,AA Batteries (4-pack),1,3.84,03/11/19 23:09,"678 Highland St, Seattle, WA 98101"
163736,Lightning Charging Cable,1,14.95,03/04/19 11:14,"367 8th St, San Francisco, CA 94016"
163737,Wired Headphones,1,11.99,03/11/19 06:09,"206 Lake St, San Francisco, CA 94016"
163738,Lightning Charging Cable,1,14.95,03/30/19 17:57,"216 Cedar St, New York City, NY 10001"
163739,USB-C Charging Cable,2,11.95,03/06/19 14:10,"190 Wilson St, Atlanta, GA 30301"
163739,AA Batteries (4-pack),1,3.84,03/06/19 14:10,"190 Wilson St, Atlanta, GA 30301"
163740,Bose SoundSport Headphones,1,99.99,03/02/19 17:39,"318 Jackson St, San Francisco, CA 94016"
163741,USB-C Charging Cable,1,11.95,03/21/19 09:46,"120 Center St, Los Angeles, CA 90001"
163742,Lightning Charging Cable,1,14.95,03/17/19 09:16,"88 Pine St, Seattle, WA 98101"
163743,AAA Batteries (4-pack),5,2.99,03/21/19 11:56,"11 14th St, New York City, NY 10001"
163744,Apple Airpods Headphones,1,150.0,03/12/19 14:57,"9 Elm St, Portland, OR 97035"
163745,USB-C Charging Cable,1,11.95,03/21/19 18:41,"240 Hickory St, Dallas, TX 75001"
163746,AA Batteries (4-pack),1,3.84,03/17/19 15:00,"366 8th St, Seattle, WA 98101"
163747,AAA Batteries (4-pack),1,2.99,03/31/19 21:48,"841 Jefferson St, Seattle, WA 98101"
163748,iPhone,1,700.0,03/20/19 05:49,"862 Spruce St, Los Angeles, CA 90001"
163748,Lightning Charging Cable,1,14.95,03/20/19 05:49,"862 Spruce St, Los Angeles, CA 90001"
163749,Wired Headphones,1,11.99,03/03/19 20:21,"594 Johnson St, Dallas, TX 75001"
163750,USB-C Charging Cable,1,11.95,03/22/19 12:48,"441 Ridge St, Atlanta, GA 30301"
163751,LG Dryer,1,600.0,03/11/19 12:03,"866 Johnson St, New York City, NY 10001"
163752,USB-C Charging Cable,1,11.95,03/20/19 16:25,"66 6th St, New York City, NY 10001"
163753,Lightning Charging Cable,1,14.95,03/12/19 16:42,"316 Walnut St, Los Angeles, CA 90001"
163754,USB-C Charging Cable,1,11.95,03/31/19 15:41,"216 Johnson St, Los Angeles, CA 90001"
163755,Flatscreen TV,1,300.0,03/26/19 12:20,"871 Maple St, Los Angeles, CA 90001"
163756,34in Ultrawide Monitor,1,379.99,03/05/19 23:04,"209 10th St, Boston, MA 02215"
163757,Lightning Charging Cable,1,14.95,03/06/19 06:43,"39 Maple St, San Francisco, CA 94016"
163758,Bose SoundSport Headphones,1,99.99,03/14/19 23:17,"376 Elm St, Seattle, WA 98101"
163759,Macbook Pro Laptop,1,1700.0,03/30/19 19:10,"521 Sunset St, Los Angeles, CA 90001"
163760,Lightning Charging Cable,1,14.95,03/25/19 22:57,"364 14th St, San Francisco, CA 94016"
163761,Flatscreen TV,1,300.0,03/03/19 20:18,"539 7th St, New York City, NY 10001"
163762,Lightning Charging Cable,1,14.95,03/26/19 14:48,"550 Highland St, New York City, NY 10001"
163763,LG Dryer,1,600.0,03/09/19 17:45,"179 Chestnut St, New York City, NY 10001"
163764,34in Ultrawide Monitor,1,379.99,03/30/19 17:49,"466 12th St, Dallas, TX 75001"
163765,27in FHD Monitor,1,149.99,03/17/19 17:52,"680 Lakeview St, New York City, NY 10001"
163766,Lightning Charging Cable,1,14.95,03/06/19 07:05,"831 11th St, Los Angeles, CA 90001"
163767,Bose SoundSport Headphones,1,99.99,03/01/19 07:14,"238 4th St, Los Angeles, CA 90001"
163768,27in 4K Gaming Monitor,1,389.99,03/19/19 14:08,"840 4th St, Los Angeles, CA 90001"
163769,AA Batteries (4-pack),1,3.84,03/15/19 12:34,"751 West St, Atlanta, GA 30301"
163770,Lightning Charging Cable,1,14.95,03/06/19 18:33,"689 Lincoln St, Boston, MA 02215"
163771,Vareebadd Phone,1,400.0,03/16/19 21:37,"460 7th St, San Francisco, CA 94016"
163771,USB-C Charging Cable,1,11.95,03/16/19 21:37,"460 7th St, San Francisco, CA 94016"
163772,Bose SoundSport Headphones,1,99.99,03/16/19 20:39,"295 Dogwood St, Portland, OR 97035"
163773,AAA Batteries (4-pack),2,2.99,03/28/19 17:58,"15 Church St, Los Angeles, CA 90001"
163774,20in Monitor,1,109.99,03/18/19 11:09,"597 Lincoln St, Los Angeles, CA 90001"
163775,AAA Batteries (4-pack),3,2.99,03/18/19 23:04,"959 Lincoln St, Atlanta, GA 30301"
163776,Lightning Charging Cable,1,14.95,03/18/19 14:02,"640 Dogwood St, Boston, MA 02215"
163777,USB-C Charging Cable,1,11.95,03/20/19 09:13,"515 Dogwood St, San Francisco, CA 94016"
163778,20in Monitor,1,109.99,03/25/19 23:44,"172 Spruce St, Austin, TX 73301"
163779,USB-C Charging Cable,1,11.95,03/10/19 17:15,"853 Cherry St, Los Angeles, CA 90001"
163780,27in FHD Monitor,1,149.99,03/18/19 22:46,"881 Hill St, New York City, NY 10001"
163781,Bose SoundSport Headphones,1,99.99,03/30/19 18:27,"676 Wilson St, Boston, MA 02215"
163782,Bose SoundSport Headphones,1,99.99,03/21/19 13:52,"739 West St, Boston, MA 02215"
163783,AAA Batteries (4-pack),2,2.99,03/31/19 18:09,"474 Highland St, Atlanta, GA 30301"
163784,Wired Headphones,1,11.99,03/21/19 13:25,"328 Lincoln St, Boston, MA 02215"
163785,AA Batteries (4-pack),1,3.84,03/17/19 13:46,"229 Cherry St, Seattle, WA 98101"
163786,AA Batteries (4-pack),1,3.84,03/21/19 08:23,"340 2nd St, San Francisco, CA 94016"
163787,27in 4K Gaming Monitor,1,389.99,03/29/19 15:14,"8 Hickory St, Los Angeles, CA 90001"
163788,ThinkPad Laptop,1,999.99,03/07/19 12:36,"827 14th St, Seattle, WA 98101"
163789,AAA Batteries (4-pack),1,2.99,03/21/19 00:27,"233 Ridge St, Dallas, TX 75001"
163790,Flatscreen TV,1,300.0,03/27/19 10:46,"121 7th St, Los Angeles, CA 90001"
163791,34in Ultrawide Monitor,1,379.99,03/03/19 13:58,"797 South St, Los Angeles, CA 90001"
163792,AA Batteries (4-pack),1,3.84,03/13/19 11:00,"191 Jefferson St, Dallas, TX 75001"
163793,AAA Batteries (4-pack),1,2.99,03/18/19 14:34,"596 Jefferson St, Seattle, WA 98101"
163794,iPhone,1,700.0,03/10/19 00:34,"924 Lincoln St, New York City, NY 10001"
163795,AAA Batteries (4-pack),1,2.99,03/04/19 20:09,"225 Lincoln St, Los Angeles, CA 90001"
163796,27in 4K Gaming Monitor,1,389.99,03/18/19 09:57,"198 Lake St, Austin, TX 73301"
163797,iPhone,1,700.0,03/13/19 19:44,"917 2nd St, Los Angeles, CA 90001"
163797,Wired Headphones,1,11.99,03/13/19 19:44,"917 2nd St, Los Angeles, CA 90001"
163798,Wired Headphones,1,11.99,03/09/19 10:35,"889 Cherry St, Boston, MA 02215"
163799,27in 4K Gaming Monitor,1,389.99,03/26/19 11:21,"102 Johnson St, Boston, MA 02215"
163800,Google Phone,1,600.0,03/16/19 19:02,"772 9th St, Los Angeles, CA 90001"
163801,27in 4K Gaming Monitor,1,389.99,03/17/19 17:34,"44 Chestnut St, Los Angeles, CA 90001"
163802,AAA Batteries (4-pack),1,2.99,03/09/19 19:21,"165 Cherry St, Austin, TX 73301"
163803,20in Monitor,1,109.99,03/04/19 12:43,"113 West St, San Francisco, CA 94016"
163804,34in Ultrawide Monitor,1,379.99,03/08/19 23:00,"850 6th St, Atlanta, GA 30301"
163805,AA Batteries (4-pack),1,3.84,03/10/19 01:25,"303 Adams St, New York City, NY 10001"
163806,Google Phone,1,600.0,03/20/19 21:37,"290 Dogwood St, Atlanta, GA 30301"
163807,AAA Batteries (4-pack),1,2.99,03/28/19 17:43,"82 Meadow St, Seattle, WA 98101"
163808,USB-C Charging Cable,1,11.95,03/29/19 15:12,"199 10th St, Austin, TX 73301"
163809,AAA Batteries (4-pack),3,2.99,03/12/19 21:02,"559 Forest St, San Francisco, CA 94016"
163810,27in FHD Monitor,1,149.99,03/25/19 12:38,"158 Sunset St, Portland, OR 97035"
163811,iPhone,1,700.0,03/16/19 23:35,"261 Lake St, Boston, MA 02215"
163812,20in Monitor,1,109.99,03/13/19 09:28,"565 North St, San Francisco, CA 94016"
163813,Wired Headphones,1,11.99,03/27/19 20:03,"286 8th St, Boston, MA 02215"
163814,27in FHD Monitor,1,149.99,03/11/19 11:03,"853 Jefferson St, Portland, ME 04101"
163815,iPhone,1,700.0,03/28/19 11:03,"952 Jefferson St, New York City, NY 10001"
163816,USB-C Charging Cable,1,11.95,03/12/19 08:12,"941 10th St, San Francisco, CA 94016"
163817,USB-C Charging Cable,1,11.95,03/15/19 13:55,"558 1st St, Austin, TX 73301"
163818,Lightning Charging Cable,1,14.95,03/18/19 21:38,"981 Adams St, Atlanta, GA 30301"
163819,34in Ultrawide Monitor,1,379.99,03/10/19 18:43,"740 6th St, Dallas, TX 75001"
163820,Wired Headphones,1,11.99,03/25/19 14:28,"603 Lake St, Los Angeles, CA 90001"
163821,AAA Batteries (4-pack),1,2.99,03/17/19 20:19,"185 14th St, San Francisco, CA 94016"
163822,Lightning Charging Cable,1,14.95,03/11/19 22:22,"921 Hickory St, Portland, OR 97035"
163823,AA Batteries (4-pack),1,3.84,03/27/19 12:36,"750 Jackson St, Boston, MA 02215"
163824,AAA Batteries (4-pack),1,2.99,03/27/19 17:39,"605 Washington St, Atlanta, GA 30301"
163825,Apple Airpods Headphones,1,150.0,03/06/19 22:49,"724 South St, Los Angeles, CA 90001"
163826,Macbook Pro Laptop,1,1700.0,03/14/19 17:20,"143 Ridge St, Atlanta, GA 30301"
163827,USB-C Charging Cable,1,11.95,03/26/19 22:24,"100 Jackson St, Los Angeles, CA 90001"
163828,Apple Airpods Headphones,1,150.0,03/30/19 19:49,"228 Wilson St, Atlanta, GA 30301"
163829,AA Batteries (4-pack),1,3.84,03/08/19 00:40,"789 5th St, San Francisco, CA 94016"
163830,Macbook Pro Laptop,1,1700.0,03/07/19 20:53,"915 Wilson St, Seattle, WA 98101"
163831,34in Ultrawide Monitor,1,379.99,03/19/19 20:41,"790 Main St, San Francisco, CA 94016"
163832,AAA Batteries (4-pack),1,2.99,03/29/19 19:57,"351 Park St, San Francisco, CA 94016"
163833,AAA Batteries (4-pack),1,2.99,03/22/19 03:47,"298 Jackson St, Atlanta, GA 30301"
163834,Apple Airpods Headphones,1,150.0,03/09/19 21:35,"700 Park St, Los Angeles, CA 90001"
163835,AA Batteries (4-pack),1,3.84,03/11/19 11:24,"457 South St, San Francisco, CA 94016"
163836,34in Ultrawide Monitor,1,379.99,03/11/19 20:17,"281 Walnut St, Los Angeles, CA 90001"
163837,AA Batteries (4-pack),1,3.84,03/09/19 18:29,"981 Highland St, San Francisco, CA 94016"
163838,USB-C Charging Cable,1,11.95,03/09/19 18:45,"731 Adams St, San Francisco, CA 94016"
163839,Apple Airpods Headphones,1,150.0,03/20/19 19:59,"622 Church St, Atlanta, GA 30301"
163840,iPhone,1,700.0,03/11/19 00:22,"215 Forest St, San Francisco, CA 94016"
163841,20in Monitor,1,109.99,03/14/19 16:01,"490 2nd St, Los Angeles, CA 90001"
163842,Bose SoundSport Headphones,1,99.99,03/17/19 09:57,"45 Pine St, San Francisco, CA 94016"
163843,27in 4K Gaming Monitor,1,389.99,03/31/19 19:04,"751 Cherry St, San Francisco, CA 94016"
163844,Wired Headphones,1,11.99,03/31/19 23:52,"893 Ridge St, Portland, ME 04101"
163845,27in 4K Gaming Monitor,1,389.99,03/19/19 18:56,"336 11th St, Los Angeles, CA 90001"
163846,Apple Airpods Headphones,1,150.0,03/17/19 22:14,"889 Highland St, Atlanta, GA 30301"
163847,27in FHD Monitor,1,149.99,03/28/19 19:55,"268 Johnson St, Los Angeles, CA 90001"
163848,27in FHD Monitor,1,149.99,03/30/19 15:38,"484 Jefferson St, Los Angeles, CA 90001"
163849,AAA Batteries (4-pack),1,2.99,03/06/19 13:58,"318 Madison St, San Francisco, CA 94016"
163850,USB-C Charging Cable,1,11.95,03/30/19 14:26,"845 Lincoln St, San Francisco, CA 94016"
163851,Apple Airpods Headphones,1,150.0,03/12/19 16:49,"99 9th St, San Francisco, CA 94016"
163852,iPhone,1,700.0,03/24/19 14:03,"762 Main St, Boston, MA 02215"
163853,USB-C Charging Cable,1,11.95,03/12/19 20:25,"808 6th St, New York City, NY 10001"
163854,AA Batteries (4-pack),1,3.84,03/26/19 23:32,"86 Maple St, Dallas, TX 75001"
163855,Apple Airpods Headphones,1,150.0,03/20/19 10:44,"682 Willow St, San Francisco, CA 94016"
163856,AAA Batteries (4-pack),1,2.99,03/16/19 23:18,"140 Highland St, Dallas, TX 75001"
163857,ThinkPad Laptop,1,999.99,03/04/19 19:30,"693 Willow St, New York City, NY 10001"
163858,Flatscreen TV,1,300.0,03/19/19 17:15,"468 Chestnut St, New York City, NY 10001"
163859,Bose SoundSport Headphones,1,99.99,03/23/19 11:03,"810 River St, Los Angeles, CA 90001"
163860,AAA Batteries (4-pack),1,2.99,03/18/19 14:42,"539 4th St, Los Angeles, CA 90001"
163861,AA Batteries (4-pack),3,3.84,03/10/19 13:13,"725 Meadow St, Dallas, TX 75001"
163862,20in Monitor,1,109.99,03/01/19 11:40,"598 8th St, Atlanta, GA 30301"
163863,27in 4K Gaming Monitor,1,389.99,03/13/19 11:03,"946 7th St, Austin, TX 73301"
163864,34in Ultrawide Monitor,1,379.99,03/30/19 11:29,"279 Lakeview St, New York City, NY 10001"
163865,AA Batteries (4-pack),2,3.84,03/04/19 22:37,"143 Dogwood St, Los Angeles, CA 90001"
163866,AA Batteries (4-pack),1,3.84,03/28/19 03:45,"908 Ridge St, San Francisco, CA 94016"
163867,27in 4K Gaming Monitor,1,389.99,03/25/19 20:44,"204 Wilson St, Seattle, WA 98101"
163868,Bose SoundSport Headphones,1,99.99,03/17/19 07:27,"615 Hill St, Boston, MA 02215"
163869,AA Batteries (4-pack),1,3.84,03/09/19 05:32,"612 10th St, Los Angeles, CA 90001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
163870,AAA Batteries (4-pack),1,2.99,03/19/19 19:09,"304 Johnson St, Dallas, TX 75001"
163871,20in Monitor,1,109.99,03/04/19 15:36,"432 Meadow St, Boston, MA 02215"
163872,34in Ultrawide Monitor,1,379.99,03/26/19 13:43,"711 9th St, New York City, NY 10001"
163873,Lightning Charging Cable,1,14.95,03/12/19 19:18,"951 Maple St, Austin, TX 73301"
163874,iPhone,1,700,03/12/19 19:27,"205 Willow St, San Francisco, CA 94016"
163875,AAA Batteries (4-pack),1,2.99,03/12/19 12:24,"344 14th St, New York City, NY 10001"
163875,Apple Airpods Headphones,1,150,03/12/19 12:24,"344 14th St, New York City, NY 10001"
163876,AAA Batteries (4-pack),1,2.99,03/12/19 05:42,"577 1st St, San Francisco, CA 94016"
163877,AA Batteries (4-pack),2,3.84,03/30/19 09:15,"424 Elm St, Los Angeles, CA 90001"
163878,AA Batteries (4-pack),2,3.84,03/31/19 22:28,"539 Dogwood St, Boston, MA 02215"
163879,27in FHD Monitor,1,149.99,03/15/19 18:09,"608 River St, Boston, MA 02215"
163880,27in FHD Monitor,1,149.99,03/05/19 14:23,"99 Church St, Dallas, TX 75001"
163881,Bose SoundSport Headphones,1,99.99,03/27/19 10:01,"580 Washington St, San Francisco, CA 94016"
163882,USB-C Charging Cable,1,11.95,03/10/19 10:28,"422 North St, Boston, MA 02215"
163883,AAA Batteries (4-pack),1,2.99,03/25/19 16:06,"900 Cherry St, Portland, OR 97035"
163884,Lightning Charging Cable,1,14.95,03/01/19 10:35,"515 Church St, Seattle, WA 98101"
163885,Wired Headphones,1,11.99,03/02/19 16:14,"432 South St, Boston, MA 02215"
163886,Bose SoundSport Headphones,1,99.99,03/29/19 21:32,"438 Forest St, San Francisco, CA 94016"
163887,AAA Batteries (4-pack),2,2.99,03/29/19 13:02,"218 South St, Austin, TX 73301"
163888,27in 4K Gaming Monitor,1,389.99,03/06/19 11:39,"452 12th St, Los Angeles, CA 90001"
163889,USB-C Charging Cable,1,11.95,03/22/19 22:06,"485 North St, Seattle, WA 98101"
163890,27in FHD Monitor,1,149.99,03/21/19 11:26,"442 West St, Seattle, WA 98101"
163891,34in Ultrawide Monitor,1,379.99,03/15/19 08:01,"555 Hill St, Dallas, TX 75001"
163892,20in Monitor,1,109.99,03/04/19 18:29,"324 Elm St, Los Angeles, CA 90001"
163892,Wired Headphones,1,11.99,03/04/19 18:29,"324 Elm St, Los Angeles, CA 90001"
163893,Lightning Charging Cable,1,14.95,03/01/19 12:04,"140 Willow St, New York City, NY 10001"
163894,iPhone,1,700,03/20/19 07:20,"907 14th St, Portland, OR 97035"
163895,27in 4K Gaming Monitor,1,389.99,03/04/19 07:16,"794 Highland St, Austin, TX 73301"
163896,Wired Headphones,1,11.99,03/25/19 19:05,"350 Hill St, Los Angeles, CA 90001"
163897,Wired Headphones,1,11.99,03/06/19 14:17,"972 Forest St, Los Angeles, CA 90001"
163898,AA Batteries (4-pack),1,3.84,03/30/19 11:13,"355 9th St, Austin, TX 73301"
163899,Lightning Charging Cable,1,14.95,03/30/19 10:27,"267 Spruce St, Portland, OR 97035"
163900,AAA Batteries (4-pack),1,2.99,03/20/19 20:19,"341 Walnut St, San Francisco, CA 94016"
